Invoice ID,Branch,City,Customer type,Gender,Product line, Unit price ,Quantity, Tax 5% ,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
786-94-2700,A,Yangon,Member,Male,Food and beverages,80.62,6,24.19,508,2/28/2019,8:18:00 PM,Cash,483.72,4.76,24.19,9.1
728-88-7867,C,Naypyitaw,Member,Female,Home and lifestyle,75.53,4,15.11,317,3/19/2019,3:52:00 PM,Ewallet,302.12,4.76,15.11,8.3
183-21-3799,C,Naypyitaw,Normal,Female,Electronic accessories,77.63,9,34.93,734,2/19/2019,3:14:00 PM,Ewallet,698.67,4.76,34.93,7.2
268-20-3585,C,Naypyitaw,Normal,Female,Health and beauty,13.85,9,6.23,131,2/4/2019,12:50:00 PM,Ewallet,124.65,4.76,6.23,6
735-32-9839,C,Naypyitaw,Member,Male,Fashion accessories,98.7,8,39.48,829,1/31/2019,10:36:00 AM,Ewallet,789.6,4.76,39.48,8.5
258-92-7466,A,Yangon,Normal,Female,Health and beauty,35.68,5,8.92,187,2/6/2019,6:33:00 PM,Credit card,178.4,4.76,8.92,6.6
857-16-3520,A,Yangon,Member,Female,Fashion accessories,71.46,7,25.01,525,3/28/2019,4:06:00 PM,Ewallet,500.22,4.76,25.01,4.5
482-17-1179,A,Yangon,Member,Male,Electronic accessories,11.94,3,1.79,38,1/19/2019,12:47:00 PM,Credit card,35.82,4.76,1.79,8.1
788-21-5741,A,Yangon,Normal,Male,Fashion accessories,45.38,3,6.81,143,2/17/2019,1:34:00 PM,Credit card,136.14,4.76,6.81,7.2
821-14-9046,B,Mandalay,Member,Female,Fashion accessories,17.48,6,5.24,110,1/18/2019,3:04:00 PM,Credit card,104.88,4.76,5.24,6.1
418-05-0656,B,Mandalay,Normal,Female,Fashion accessories,25.56,7,8.95,188,2/2/2019,8:42:00 PM,Cash,178.92,4.76,8.95,7.1
678-79-0726,C,Naypyitaw,Member,Female,Sports and travel,90.63,9,40.78,856,1/18/2019,3:28:00 PM,Cash,815.67,4.76,40.78,5.1
776-68-1096,B,Mandalay,Normal,Male,Home and lifestyle,44.12,3,6.62,139,3/18/2019,1:45:00 PM,Credit card,132.36,4.76,6.62,7.9
592-46-1692,C,Naypyitaw,Member,Female,Food and beverages,36.77,7,12.87,270,1/11/2019,8:10:00 PM,Cash,257.39,4.76,12.87,7.4
434-35-9162,B,Mandalay,Member,Male,Food and beverages,23.34,4,4.67,98,2/4/2019,6:53:00 PM,Ewallet,93.36,4.76,4.67,7.4
149-14-0304,C,Naypyitaw,Member,Female,Health and beauty,28.5,8,11.4,239,2/6/2019,2:24:00 PM,Cash,228,4.76,11.4,6.6
442-44-6497,C,Naypyitaw,Member,Male,Home and lifestyle,55.57,3,8.34,175,1/8/2019,11:42:00 AM,Credit card,166.71,4.76,8.34,5.9
174-64-0215,B,Mandalay,Normal,Male,Sports and travel,69.74,10,34.87,732,3/5/2019,5:49:00 PM,Credit card,697.4,4.76,34.87,8.9
210-74-9613,C,Naypyitaw,Normal,Male,Fashion accessories,97.26,4,19.45,408,3/16/2019,3:33:00 PM,Ewallet,389.04,4.76,19.45,6.8
299-29-0180,B,Mandalay,Member,Female,Home and lifestyle,52.18,7,18.26,384,3/9/2019,10:54:00 AM,Cash,365.26,4.76,18.26,9.3
247-11-2470,A,Yangon,Member,Female,Fashion accessories,22.32,4,4.46,94,3/1/2019,4:23:00 PM,Credit card,89.28,4.76,4.46,4.4
635-28-5728,A,Yangon,Normal,Male,Health and beauty,56,3,8.4,176,2/28/2019,7:33:00 PM,Ewallet,168,4.76,8.4,4.8
756-49-0168,A,Yangon,Member,Male,Fashion accessories,19.7,1,0.99,21,2/8/2019,11:39:00 AM,Ewallet,19.7,4.76,0.99,9.5
438-23-1242,B,Mandalay,Normal,Male,Electronic accessories,75.88,7,26.56,558,1/24/2019,10:38:00 AM,Ewallet,531.16,4.76,26.56,8.9
238-45-6950,B,Mandalay,Member,Male,Food and beverages,53.72,1,2.69,56,3/1/2019,8:03:00 PM,Ewallet,53.72,4.76,2.69,6.4
607-65-2441,C,Naypyitaw,Member,Male,Health and beauty,81.95,10,40.98,860,3/10/2019,12:39:00 PM,Credit card,819.5,4.76,40.98,6
386-27-7606,C,Naypyitaw,Member,Female,Home and lifestyle,81.2,7,28.42,597,3/23/2019,3:59:00 PM,Credit card,568.4,4.76,28.42,8.1
137-63-5492,C,Naypyitaw,Normal,Male,Electronic accessories,58.76,10,29.38,617,1/29/2019,2:26:00 PM,Ewallet,587.6,4.76,29.38,9
197-77-7132,B,Mandalay,Member,Male,Electronic accessories,91.56,8,36.62,769,1/12/2019,6:22:00 PM,Ewallet,732.48,4.76,36.62,6
805-86-0265,A,Yangon,Normal,Male,Home and lifestyle,93.96,9,42.28,888,3/20/2019,11:32:00 AM,Cash,845.64,4.76,42.28,9.8
733-29-1227,C,Naypyitaw,Normal,Male,Home and lifestyle,55.61,7,19.46,409,3/23/2019,12:41:00 PM,Cash,389.27,4.76,19.46,8.5
451-73-2711,C,Naypyitaw,Normal,Male,Food and beverages,84.83,1,4.24,89,1/14/2019,3:20:00 PM,Ewallet,84.83,4.76,4.24,8.8
373-14-0504,A,Yangon,Member,Female,Sports and travel,71.63,2,7.16,150,2/12/2019,2:33:00 PM,Ewallet,143.26,4.76,7.16,8.8
546-80-2899,A,Yangon,Member,Male,Home and lifestyle,37.69,2,3.77,79,2/20/2019,3:29:00 PM,Ewallet,75.38,4.76,3.77,9.5
345-68-9016,C,Naypyitaw,Member,Female,Sports and travel,31.67,8,12.67,266,1/2/2019,4:19:00 PM,Credit card,253.36,4.76,12.67,5.6
390-17-5806,C,Naypyitaw,Member,Female,Food and beverages,38.42,1,1.92,40,2/2/2019,4:33:00 PM,Cash,38.42,4.76,1.92,8.6
457-13-1708,B,Mandalay,Member,Male,Fashion accessories,65.23,10,32.62,685,1/8/2019,7:07:00 PM,Credit card,652.3,4.76,32.62,5.2
664-14-2882,C,Naypyitaw,Member,Female,Home and lifestyle,10.53,5,2.63,55,1/30/2019,2:43:00 PM,Credit card,52.65,4.76,2.63,5.8
487-79-6868,B,Mandalay,Member,Female,Home and lifestyle,12.29,9,5.53,116,3/26/2019,7:28:00 PM,Credit card,110.61,4.76,5.53,8
314-23-4520,C,Naypyitaw,Member,Male,Health and beauty,81.23,7,28.43,597,1/15/2019,8:44:00 PM,Cash,568.61,4.76,28.43,9
210-30-7976,B,Mandalay,Member,Female,Fashion accessories,22.32,4,4.46,94,3/14/2019,11:16:00 AM,Ewallet,89.28,4.76,4.46,4.1
585-86-8361,A,Yangon,Normal,Female,Food and beverages,27.28,5,6.82,143,2/3/2019,10:31:00 AM,Credit card,136.4,4.76,6.82,8.6
807-14-7833,A,Yangon,Member,Female,Electronic accessories,17.42,10,8.71,183,2/22/2019,12:30:00 PM,Ewallet,174.2,4.76,8.71,7
775-72-1988,B,Mandalay,Normal,Male,Home and lifestyle,73.28,5,18.32,385,1/24/2019,3:05:00 PM,Ewallet,366.4,4.76,18.32,8.4
288-38-3758,C,Naypyitaw,Member,Female,Fashion accessories,84.87,3,12.73,267,1/25/2019,6:30:00 PM,Ewallet,254.61,4.76,12.73,7.4
652-43-6591,A,Yangon,Normal,Female,Fashion accessories,97.29,8,38.92,817,3/9/2019,1:18:00 PM,Credit card,778.32,4.76,38.92,6.2
785-96-0615,B,Mandalay,Member,Female,Electronic accessories,35.74,8,14.3,300,2/17/2019,3:28:00 PM,Ewallet,285.92,4.76,14.3,4.9
406-46-7107,A,Yangon,Normal,Female,Home and lifestyle,96.52,6,28.96,608,1/11/2019,11:52:00 AM,Cash,579.12,4.76,28.96,4.5
250-17-5703,A,Yangon,Member,Male,Food and beverages,18.85,10,9.43,198,2/27/2019,6:24:00 PM,Ewallet,188.5,4.76,9.43,5.6
156-95-3964,A,Yangon,Normal,Female,Food and beverages,55.39,4,11.08,233,3/25/2019,3:19:00 PM,Ewallet,221.56,4.76,11.08,8
842-40-8179,B,Mandalay,Member,Female,Food and beverages,77.2,10,38.6,811,2/11/2019,10:38:00 AM,Credit card,772,4.76,38.6,5.6
525-09-8450,B,Mandalay,Normal,Male,Electronic accessories,72.13,10,36.07,757,1/31/2019,3:12:00 PM,Credit card,721.3,4.76,36.07,4.2
410-67-1709,A,Yangon,Member,Female,Fashion accessories,63.88,8,25.55,537,1/20/2019,5:48:00 PM,Ewallet,511.04,4.76,25.55,9.9
587-73-4862,A,Yangon,Member,Female,Health and beauty,10.69,5,2.67,56,3/26/2019,11:07:00 AM,Ewallet,53.45,4.76,2.67,7.6
787-87-2010,A,Yangon,Member,Male,Health and beauty,55.5,4,11.1,233,1/20/2019,3:48:00 PM,Credit card,222,4.76,11.1,6.6
593-14-4239,B,Mandalay,Normal,Female,Home and lifestyle,95.46,8,38.18,802,3/5/2019,7:40:00 PM,Ewallet,763.68,4.76,38.18,4.7
801-88-0346,C,Naypyitaw,Normal,Female,Fashion accessories,76.06,3,11.41,240,1/5/2019,8:30:00 PM,Credit card,228.18,4.76,11.41,9.8
388-76-2555,B,Mandalay,Normal,Male,Sports and travel,13.69,6,4.11,86,2/13/2019,1:59:00 PM,Cash,82.14,4.76,4.11,6.3
711-31-1234,B,Mandalay,Normal,Female,Electronic accessories,95.64,4,19.13,402,3/16/2019,6:51:00 PM,Cash,382.56,4.76,19.13,7.9
886-54-6089,A,Yangon,Normal,Female,Home and lifestyle,11.43,6,3.43,72,1/15/2019,5:24:00 PM,Cash,68.58,4.76,3.43,7.7
707-32-7409,B,Mandalay,Member,Female,Sports and travel,95.54,4,19.11,401,2/26/2019,11:58:00 AM,Ewallet,382.16,4.76,19.11,4.5
759-98-4285,C,Naypyitaw,Member,Female,Health and beauty,85.87,7,30.05,631,2/27/2019,7:01:00 PM,Credit card,601.09,4.76,30.05,8
201-63-8275,C,Naypyitaw,Member,Female,Sports and travel,67.99,7,23.8,500,2/17/2019,4:50:00 PM,Ewallet,475.93,4.76,23.8,5.7
471-06-8611,C,Naypyitaw,Normal,Female,Food and beverages,52.42,1,2.62,55,2/6/2019,10:22:00 AM,Credit card,52.42,4.76,2.62,6.3
200-16-5952,C,Naypyitaw,Member,Male,Food and beverages,65.65,2,6.57,138,1/17/2019,4:46:00 PM,Cash,131.3,4.76,6.57,6
120-54-2248,B,Mandalay,Normal,Female,Food and beverages,28.86,5,7.22,152,1/22/2019,6:08:00 PM,Credit card,144.3,4.76,7.22,8
102-77-2261,C,Naypyitaw,Member,Male,Health and beauty,65.31,7,22.86,480,3/5/2019,6:02:00 PM,Credit card,457.17,4.76,22.86,4.2
875-31-8302,B,Mandalay,Normal,Male,Sports and travel,93.38,1,4.67,98,1/3/2019,1:07:00 PM,Cash,93.38,4.76,4.67,9.6
102-06-2002,C,Naypyitaw,Member,Male,Sports and travel,25.25,5,6.31,133,3/20/2019,5:52:00 PM,Cash,126.25,4.76,6.31,6.1
457-94-0464,B,Mandalay,Member,Male,Electronic accessories,87.87,9,39.54,830,1/31/2019,8:32:00 PM,Ewallet,790.83,4.76,39.54,5.6
629-42-4133,C,Naypyitaw,Normal,Male,Health and beauty,21.8,8,8.72,183,2/19/2019,7:24:00 PM,Cash,174.4,4.76,8.72,8.3
534-53-3526,A,Yangon,Normal,Female,Sports and travel,94.76,4,18.95,398,2/11/2019,4:06:00 PM,Ewallet,379.04,4.76,18.95,7.8
307-04-2070,A,Yangon,Member,Female,Fashion accessories,30.62,1,1.53,32,2/5/2019,2:14:00 PM,Credit card,30.62,4.76,1.53,4.1
468-99-7231,C,Naypyitaw,Normal,Female,Home and lifestyle,44.01,8,17.6,370,3/3/2019,5:36:00 PM,Cash,352.08,4.76,17.6,8.8
516-77-6464,C,Naypyitaw,Member,Female,Health and beauty,10.16,5,2.54,53,2/24/2019,1:08:00 PM,Ewallet,50.8,4.76,2.54,4.1
404-91-5964,A,Yangon,Normal,Male,Electronic accessories,74.58,7,26.1,548,2/4/2019,4:09:00 PM,Credit card,522.06,4.76,26.1,9
886-77-9084,C,Naypyitaw,Normal,Male,Electronic accessories,71.89,8,28.76,604,2/19/2019,11:33:00 AM,Ewallet,575.12,4.76,28.76,5.5
790-38-4466,C,Naypyitaw,Normal,Female,Health and beauty,10.99,5,2.75,58,1/23/2019,10:18:00 AM,Credit card,54.95,4.76,2.75,9.3
704-10-4056,C,Naypyitaw,Member,Male,Health and beauty,60.47,3,9.07,190,1/14/2019,10:55:00 AM,Credit card,181.41,4.76,9.07,5.6
497-37-6538,A,Yangon,Normal,Male,Sports and travel,58.91,7,20.62,433,1/17/2019,3:15:00 PM,Ewallet,412.37,4.76,20.62,9.7
651-96-5970,A,Yangon,Normal,Male,Fashion accessories,46.41,1,2.32,49,3/3/2019,8:06:00 PM,Credit card,46.41,4.76,2.32,4
400-80-4065,C,Naypyitaw,Member,Male,Health and beauty,68.55,4,13.71,288,2/15/2019,8:21:00 PM,Credit card,274.2,4.76,13.71,9.2
744-16-7898,B,Mandalay,Normal,Female,Home and lifestyle,97.37,10,48.69,1022,1/15/2019,1:48:00 PM,Credit card,973.7,4.76,48.69,4.9
263-12-5321,A,Yangon,Member,Male,Electronic accessories,92.6,7,32.41,681,2/27/2019,12:52:00 PM,Credit card,648.2,4.76,32.41,9.3
702-72-0487,A,Yangon,Normal,Female,Electronic accessories,46.61,2,4.66,98,2/26/2019,12:28:00 PM,Credit card,93.22,4.76,4.66,6.6
605-83-1050,B,Mandalay,Normal,Male,Fashion accessories,27.18,2,2.72,57,3/15/2019,4:26:00 PM,Ewallet,54.36,4.76,2.72,4.3
443-60-9639,C,Naypyitaw,Member,Female,Home and lifestyle,60.87,1,3.04,64,1/24/2019,1:24:00 PM,Cash,60.87,4.76,3.04,5.5
864-24-7918,A,Yangon,Member,Female,Sports and travel,24.49,10,12.25,257,2/22/2019,3:15:00 PM,Cash,244.9,4.76,12.25,8.1
359-94-5395,B,Mandalay,Normal,Male,Health and beauty,92.78,1,4.64,97,3/15/2019,10:50:00 AM,Credit card,92.78,4.76,4.64,9.8
401-09-4232,C,Naypyitaw,Member,Male,Home and lifestyle,86.69,5,21.67,455,2/11/2019,6:38:00 PM,Ewallet,433.45,4.76,21.67,9.4
751-15-6198,B,Mandalay,Normal,Male,Sports and travel,23.01,6,6.9,145,1/12/2019,4:45:00 PM,Ewallet,138.06,4.76,6.9,7.9
324-41-6833,C,Naypyitaw,Member,Female,Electronic accessories,30.2,8,12.08,254,3/3/2019,7:30:00 PM,Ewallet,241.6,4.76,12.08,5.1
474-33-8305,C,Naypyitaw,Member,Male,Fashion accessories,67.39,7,23.59,495,3/23/2019,1:23:00 PM,Ewallet,471.73,4.76,23.59,6.9
759-29-9521,A,Yangon,Member,Female,Fashion accessories,48.96,9,22.03,463,3/4/2019,11:27:00 AM,Cash,440.64,4.76,22.03,8
831-81-6575,B,Mandalay,Member,Female,Electronic accessories,75.59,9,34.02,714,2/23/2019,11:12:00 AM,Cash,680.31,4.76,34.02,8
220-68-6701,A,Yangon,Normal,Female,Home and lifestyle,77.47,4,15.49,325,3/17/2019,4:36:00 PM,Cash,309.88,4.76,15.49,4.2
618-34-8551,A,Yangon,Normal,Female,Sports and travel,93.18,2,9.32,196,1/16/2019,6:41:00 PM,Credit card,186.36,4.76,9.32,8.5
257-60-7754,A,Yangon,Normal,Female,Electronic accessories,50.23,4,10.05,211,1/8/2019,5:12:00 PM,Cash,200.92,4.76,10.05,9
559-61-5987,B,Mandalay,Normal,Female,Health and beauty,17.75,1,0.89,19,1/14/2019,10:38:00 AM,Cash,17.75,4.76,0.89,8.6
189-55-2313,C,Naypyitaw,Normal,Female,Fashion accessories,62.18,10,31.09,653,1/31/2019,10:33:00 AM,Ewallet,621.8,4.76,31.09,6
565-91-4567,B,Mandalay,Normal,Male,Health and beauty,10.75,8,4.3,90,3/15/2019,2:38:00 PM,Ewallet,86,4.76,4.3,6.2
380-60-5336,A,Yangon,Normal,Female,Electronic accessories,40.26,10,20.13,423,2/24/2019,6:06:00 PM,Credit card,402.6,4.76,20.13,5
815-04-6282,C,Naypyitaw,Member,Female,Sports and travel,64.97,5,16.24,341,2/8/2019,12:52:00 PM,Credit card,324.85,4.76,16.24,6.5
674-56-6360,A,Yangon,Normal,Male,Electronic accessories,95.15,1,4.76,100,3/22/2019,2:00:00 PM,Cash,95.15,4.76,4.76,6
778-34-2523,A,Yangon,Member,Female,Electronic accessories,48.62,8,19.45,408,1/24/2019,10:57:00 AM,Cash,388.96,4.76,19.45,5
499-27-7781,B,Mandalay,Normal,Female,Food and beverages,53.21,8,21.28,447,3/14/2019,4:45:00 PM,Ewallet,425.68,4.76,21.28,5
477-59-2456,C,Naypyitaw,Normal,Female,Fashion accessories,45.44,7,15.9,334,1/23/2019,11:15:00 AM,Cash,318.08,4.76,15.9,9.2
832-51-6761,A,Yangon,Normal,Male,Food and beverages,33.88,8,13.55,285,1/19/2019,8:29:00 PM,Ewallet,271.04,4.76,13.55,9.6
869-11-3082,B,Mandalay,Member,Male,Health and beauty,96.16,4,19.23,404,1/27/2019,8:03:00 PM,Credit card,384.64,4.76,19.23,8.4
190-59-3964,B,Mandalay,Member,Male,Food and beverages,47.16,5,11.79,248,2/3/2019,2:35:00 PM,Credit card,235.8,4.76,11.79,6
366-43-6862,B,Mandalay,Normal,Male,Electronic accessories,52.89,4,10.58,222,3/25/2019,4:32:00 PM,Ewallet,211.56,4.76,10.58,6.7
186-43-8965,A,Yangon,Member,Female,Home and lifestyle,47.68,2,4.77,100,2/24/2019,10:10:00 AM,Credit card,95.36,4.76,4.77,4.1
784-21-9238,C,Naypyitaw,Member,Male,Sports and travel,10.17,1,0.51,11,2/7/2019,2:15:00 PM,Cash,10.17,4.76,0.51,5.9
276-75-6884,A,Yangon,Normal,Female,Health and beauty,68.71,3,10.31,216,3/4/2019,10:05:00 AM,Cash,206.13,4.76,10.31,8.7
109-86-4363,B,Mandalay,Member,Female,Sports and travel,60.08,7,21.03,442,2/14/2019,11:36:00 AM,Credit card,420.56,4.76,21.03,4.5
569-76-2760,A,Yangon,Member,Female,Sports and travel,22.01,4,4.4,92,1/29/2019,6:15:00 PM,Credit card,88.04,4.76,4.4,6.6
222-42-0244,B,Mandalay,Member,Female,Health and beauty,72.11,9,32.45,681,1/28/2019,1:53:00 PM,Credit card,648.99,4.76,32.45,7.7
760-53-9233,A,Yangon,Member,Male,Fashion accessories,41.28,3,6.19,130,3/26/2019,6:37:00 PM,Credit card,123.84,4.76,6.19,8.5
538-22-0304,C,Naypyitaw,Normal,Male,Electronic accessories,64.95,10,32.48,682,3/24/2019,6:27:00 PM,Cash,649.5,4.76,32.48,5.2
416-17-9926,A,Yangon,Member,Female,Electronic accessories,74.22,10,37.11,779,1/1/2019,2:42:00 PM,Credit card,742.2,4.76,37.11,4.3
237-44-6163,A,Yangon,Normal,Male,Electronic accessories,10.56,8,4.22,89,1/24/2019,5:43:00 PM,Cash,84.48,4.76,4.22,7.6
636-17-0325,B,Mandalay,Normal,Male,Health and beauty,62.57,4,12.51,263,2/25/2019,6:37:00 PM,Cash,250.28,4.76,12.51,9.5
343-75-9322,B,Mandalay,Member,Female,Sports and travel,11.85,8,4.74,100,1/9/2019,4:34:00 PM,Cash,94.8,4.76,4.74,4.1
528-14-9470,A,Yangon,Member,Male,Health and beauty,91.3,1,4.57,96,2/14/2019,2:42:00 PM,Ewallet,91.3,4.76,4.57,9.2
427-45-9297,B,Mandalay,Member,Female,Home and lifestyle,40.73,7,14.26,299,3/12/2019,11:01:00 AM,Ewallet,285.11,4.76,14.26,5.4
807-34-3742,A,Yangon,Normal,Male,Fashion accessories,52.38,1,2.62,55,3/26/2019,7:44:00 PM,Cash,52.38,4.76,2.62,5.8
288-62-1085,A,Yangon,Member,Male,Fashion accessories,38.54,5,9.64,202,1/9/2019,1:34:00 PM,Ewallet,192.7,4.76,9.64,5.6
670-71-7306,B,Mandalay,Normal,Male,Sports and travel,44.63,6,13.39,281,1/2/2019,8:08:00 PM,Credit card,267.78,4.76,13.39,5.1
660-29-7083,C,Naypyitaw,Normal,Male,Electronic accessories,55.87,10,27.94,587,1/15/2019,3:01:00 PM,Cash,558.7,4.76,27.94,5.8
271-77-8740,C,Naypyitaw,Member,Female,Sports and travel,29.22,6,8.77,184,1/1/2019,11:40:00 AM,Ewallet,175.32,4.76,8.77,5
497-36-0989,A,Yangon,Normal,Male,Fashion accessories,51.94,3,7.79,164,2/15/2019,3:21:00 PM,Cash,155.82,4.76,7.79,7.9
291-59-1384,B,Mandalay,Normal,Male,Electronic accessories,60.3,1,3.02,63,2/28/2019,5:38:00 PM,Cash,60.3,4.76,3.02,6
860-73-6466,A,Yangon,Member,Female,Sports and travel,39.47,2,3.95,83,3/2/2019,4:16:00 PM,Credit card,78.94,4.76,3.95,5
549-23-9016,C,Naypyitaw,Member,Female,Food and beverages,14.87,2,1.49,31,2/13/2019,6:15:00 PM,Credit card,29.74,4.76,1.49,8.9
896-34-0956,A,Yangon,Normal,Male,Fashion accessories,21.32,1,1.07,22,1/26/2019,12:43:00 PM,Cash,21.32,4.76,1.07,5.9
804-38-3935,A,Yangon,Member,Male,Electronic accessories,93.78,3,14.07,295,1/30/2019,11:32:00 AM,Credit card,281.34,4.76,14.07,5.9
585-90-0249,A,Yangon,Member,Male,Electronic accessories,73.26,1,3.66,77,1/27/2019,6:08:00 PM,Ewallet,73.26,4.76,3.66,9.7
862-29-5914,C,Naypyitaw,Normal,Female,Sports and travel,22.38,1,1.12,24,1/30/2019,5:08:00 PM,Credit card,22.38,4.76,1.12,8.6
845-94-6841,C,Naypyitaw,Member,Female,Food and beverages,72.88,9,32.8,689,1/8/2019,7:38:00 PM,Cash,655.92,4.76,32.8,4
125-45-2293,A,Yangon,Normal,Female,Fashion accessories,99.1,6,29.73,624,1/19/2019,1:11:00 PM,Cash,594.6,4.76,29.73,4.2
843-73-4724,A,Yangon,Normal,Male,Fashion accessories,74.1,1,3.71,78,1/25/2019,11:05:00 AM,Cash,74.1,4.76,3.71,9.2
409-33-9708,A,Yangon,Normal,Female,Fashion accessories,98.48,2,9.85,207,2/19/2019,10:12:00 AM,Ewallet,196.96,4.76,9.85,9.2
658-66-3967,C,Naypyitaw,Normal,Male,Health and beauty,53.19,7,18.62,391,1/14/2019,3:42:00 PM,Ewallet,372.33,4.76,18.62,5
866-70-2814,B,Mandalay,Normal,Female,Electronic accessories,52.79,10,26.4,554,2/25/2019,11:58:00 AM,Ewallet,527.9,4.76,26.4,10
160-22-2687,A,Yangon,Member,Female,Health and beauty,95.95,5,23.99,504,1/23/2019,2:21:00 PM,Ewallet,479.75,4.76,23.99,8.8
895-03-6665,B,Mandalay,Normal,Female,Fashion accessories,36.51,9,16.43,345,2/16/2019,10:52:00 AM,Cash,328.59,4.76,16.43,4.2
770-42-8960,B,Mandalay,Normal,Male,Food and beverages,21.12,8,8.45,177,1/1/2019,7:31:00 PM,Cash,168.96,4.76,8.45,6.3
748-45-2862,A,Yangon,Member,Female,Home and lifestyle,28.31,4,5.66,119,3/7/2019,6:35:00 PM,Cash,113.24,4.76,5.66,8.2
234-36-2483,B,Mandalay,Normal,Male,Health and beauty,57.59,6,17.28,363,2/15/2019,1:51:00 PM,Cash,345.54,4.76,17.28,5.1
316-66-3011,A,Yangon,Member,Female,Food and beverages,47.63,9,21.43,450,1/23/2019,12:35:00 PM,Cash,428.67,4.76,21.43,5
848-95-6252,C,Naypyitaw,Member,Female,Home and lifestyle,86.27,1,4.31,91,2/20/2019,1:24:00 PM,Ewallet,86.27,4.76,4.31,7
840-76-5966,A,Yangon,Member,Male,Sports and travel,12.76,2,1.28,27,1/8/2019,6:06:00 PM,Ewallet,25.52,4.76,1.28,7.8
152-03-4217,B,Mandalay,Normal,Female,Home and lifestyle,11.28,9,5.08,107,3/17/2019,11:55:00 AM,Credit card,101.52,4.76,5.08,4.3
533-66-5566,B,Mandalay,Normal,Female,Home and lifestyle,51.07,7,17.87,375,1/12/2019,11:42:00 AM,Cash,357.49,4.76,17.87,7
124-31-1458,A,Yangon,Member,Female,Electronic accessories,79.59,3,11.94,251,1/8/2019,2:30:00 PM,Cash,238.77,4.76,11.94,6.6
176-78-1170,C,Naypyitaw,Member,Male,Health and beauty,33.81,3,5.07,107,1/26/2019,3:11:00 PM,Ewallet,101.43,4.76,5.07,7.3
361-59-0574,B,Mandalay,Member,Male,Sports and travel,90.53,8,36.21,760,3/15/2019,2:48:00 PM,Credit card,724.24,4.76,36.21,6.5
101-81-4070,C,Naypyitaw,Member,Female,Health and beauty,62.82,2,6.28,132,1/17/2019,12:36:00 PM,Ewallet,125.64,4.76,6.28,4.9
631-34-1880,C,Naypyitaw,Member,Male,Food and beverages,24.31,3,3.65,77,1/8/2019,7:09:00 PM,Credit card,72.93,4.76,3.65,4.3
852-82-2749,A,Yangon,Normal,Male,Sports and travel,64.59,4,12.92,271,1/6/2019,1:35:00 PM,Ewallet,258.36,4.76,12.92,9.3
873-14-6353,A,Yangon,Member,Male,Food and beverages,24.82,7,8.69,182,2/16/2019,10:33:00 AM,Credit card,173.74,4.76,8.69,7.1
584-66-4073,C,Naypyitaw,Normal,Male,Fashion accessories,56.5,1,2.83,59,3/13/2019,3:45:00 PM,Ewallet,56.5,4.76,2.83,9.6
544-55-9589,B,Mandalay,Member,Female,Electronic accessories,21.43,10,10.72,225,1/28/2019,11:51:00 AM,Cash,214.3,4.76,10.72,6.2
166-19-2553,A,Yangon,Member,Male,Sports and travel,89.06,6,26.72,561,1/18/2019,5:26:00 PM,Cash,534.36,4.76,26.72,9.9
737-88-5876,A,Yangon,Member,Male,Home and lifestyle,23.29,4,4.66,98,3/19/2019,11:52:00 AM,Credit card,93.16,4.76,4.66,5.9
154-87-7367,C,Naypyitaw,Normal,Male,Home and lifestyle,65.26,8,26.1,548,3/15/2019,2:04:00 PM,Ewallet,522.08,4.76,26.1,6.3
885-56-0389,C,Naypyitaw,Member,Male,Fashion accessories,52.35,1,2.62,55,2/12/2019,5:49:00 PM,Cash,52.35,4.76,2.62,4
608-05-3804,B,Mandalay,Member,Male,Electronic accessories,39.75,1,1.99,42,2/25/2019,8:19:00 PM,Cash,39.75,4.76,1.99,6.1
448-61-3783,A,Yangon,Normal,Female,Electronic accessories,90.02,8,36.01,756,3/21/2019,4:08:00 PM,Credit card,720.16,4.76,36.01,4.5
761-49-0439,B,Mandalay,Member,Female,Electronic accessories,12.1,8,4.84,102,1/19/2019,10:17:00 AM,Ewallet,96.8,4.76,4.84,8.6
490-95-0021,B,Mandalay,Member,Female,Food and beverages,33.21,10,16.61,349,1/8/2019,2:25:00 PM,Ewallet,332.1,4.76,16.61,6
115-38-7388,C,Naypyitaw,Member,Female,Fashion accessories,10.18,8,4.07,86,3/30/2019,12:51:00 PM,Credit card,81.44,4.76,4.07,9.5
311-13-6971,B,Mandalay,Member,Male,Sports and travel,31.99,10,16,336,2/20/2019,3:18:00 PM,Credit card,319.9,4.76,16,9.9
291-55-6563,A,Yangon,Member,Female,Home and lifestyle,34.42,6,10.33,217,3/30/2019,12:45:00 PM,Ewallet,206.52,4.76,10.33,7.5
548-48-3156,A,Yangon,Member,Female,Food and beverages,83.34,2,8.33,175,3/19/2019,1:37:00 PM,Cash,166.68,4.76,8.33,7.6
460-93-5834,A,Yangon,Normal,Male,Sports and travel,45.58,7,15.95,335,1/13/2019,10:03:00 AM,Cash,319.06,4.76,15.95,5
325-89-4209,A,Yangon,Member,Male,Food and beverages,87.9,1,4.4,92,2/5/2019,7:42:00 PM,Ewallet,87.9,4.76,4.4,6.7
884-80-6021,A,Yangon,Member,Female,Electronic accessories,73.47,10,36.74,771,3/23/2019,1:14:00 PM,Ewallet,734.7,4.76,36.74,9.5
